VCAM1	9.513	10.24	6.778	9.766	9.527	8.88	7.965	11.5	7.26	11.51	8.908	7.321	7.365	6.276	9.889	10.22	10.22
VCAN	11.18	13.38	10.23	9.13	10.86	8.824	8.912	11.21	7.247	10.21	8.315	8.904	6.964	8.859	11.32	11.09	10.49
VEGFA	11.79	10.5	11.3	9.844	10.32	10.51	10.84	10.08	10.95	9.327	12.63	9.613	8.857	11.71	10.64	11.49	10.39
VIM	6.799	6.288	6.041	7.32	7.524	5.956	6.36	7.275	7.831	6.441	8.416	4.649	7.252	8.319	5.727	6.481	5.448
VTN	3.657	6.407	0	4.722	6.715	1.494	3.788	4.883	4.938	5.224	3.562	3.978	4.696	2.148	4.318	3.173	2.729
WNT5A	6.618	8.352	7.053	9.026	8.558	7.488	5.643	7.833	7.187	6.859	6.972	5.031	5.956	5.466	7.75	7.289	9.359
XCL1	4.598	7.248	3.498	6.734	7.927	2.001	3.051	6.873	2.369	6.802	5.761	0	2.321	4.572	5.61	4.824	3.678
XCR1	3.167	7.371	0.09181	7.562	7.36	3.621	1.913	6.681	1.27	7.091	2.591	2.031	1.629	4.284	3.983	3.71	0
Xbp1	9.481	10.87	7.39	9.979	12.2	11.01	8.066	10.54	9.564	12.76	9.301	8.452	9.468	9.672	10.97	10.05	10.17
ZAP70	5.009	8.694	7.24	10.56	9.319	6.443	5.04	11.48	5.602	10.97	5.812	4.268	5.186	5.534	7.007	8.183	6.068
ZC3HAV1	8.777	10.92	9.009	11.5	10.47	10.28	9.648	11.07	10.58	10.99	9.469	9.56	11.01	9.392	10.38	10.39	10.13
